date,ticker,lgbm_score,rf_score,linear_score,final_score,score
2021-09-17,AAPL,0.893324334828802,0.012929813295252526,0.008895803615908594,0.4523202721261585,0.4523202721261585
2021-09-17,AMZN,0.25763083327267955,-0.008414787662142795,0.013985207382793808,0.1290880218142557,0.1290880218142557
2021-09-17,MSFT,0.9254977908102094,0.01193672287872847,0.012037524301466937,0.4687374171290167,0.4687374171290167
2021-09-20,AMZN,0.29406069573242377,-0.008414787662142795,0.013632344211405677,0.14723238040985018,0.14723238040985018
2021-09-20,GOOGL,0.9452808358424422,-0.000297207189697302,0.002025939959892111,0.4729564437562903,0.4729564437562903
2021-09-20,NVDA,0.5633327510839561,-0.005806654847326223,-0.003648954872018954,0.2791945881133764,0.2791945881133764
2021-09-20,MSFT,0.846241758741484,0.01193672287872847,0.015751930863236015,0.42985228240700774,0.42985228240700774
2021-09-20,AAPL,0.9402312090051174,0.01267415584592064,0.008033011126722058,0.4755244534816793,0.4755244534816793
2021-09-20,META,0.6915975254398286,-0.008844044799472777,0.009081529193110012,0.3449618551186945,0.3449618551186945
2021-09-21,META,0.5466859409102575,-0.00967474284518053,0.010215388972964897,0.2724836253961676,0.2724836253961676
2021-09-21,NVDA,0.6368893931028886,-0.004313299291351997,0.0009623384769871209,0.31734317445943616,0.31734317445943616
2021-09-21,MSFT,0.6774309952160105,0.011163091589202704,0.014974198199298476,0.3450592647246257,0.3450592647246257
2021-09-21,GOOGL,0.5459371770581787,-0.014379675838502309,-0.009209846414884515,0.26681271649456173,0.26681271649456173
2021-09-21,AMZN,0.398818929466085,-0.008103782270407036,0.014685468238767234,0.19991542369967383,0.19991542369967383
2021-09-21,AAPL,0.8182397373982736,0.012486232162886756,0.009601697250701037,0.414786077798143,0.414786077798143
2021-09-22,AAPL,0.6823689523925959,0.009118564585884604,0.009181623176067468,0.3457563702072768,0.3457563702072768
2021-09-22,MSFT,0.8176019593464426,0.011163091589202704,0.012897609702887917,0.4147294290905597,0.4147294290905597
2021-09-22,NVDA,0.7194656081399873,-0.00841302944349053,0.004313181697516067,0.3580715315764497,0.3580715315764497
2021-09-22,GOOGL,0.25921064654418696,-0.013303250720987356,-0.022078558464984098,0.12119863636280045,0.12119863636280045
2021-09-22,META,0.44098447674092,-0.006556495226943557,0.010087085959456421,0.2205427069942682,0.2205427069942682
2021-09-22,AMZN,0.1775994727504894,-0.0058268131391995565,0.012773174973778853,0.0896063274282406,0.0896063274282406
2021-09-23,GOOGL,0.13994567825799156,-0.014054265151282854,-0.020017698948699703,0.06175301979387099,0.06175301979387099
2021-09-23,NVDA,0.9339965353882899,-0.005598839528286178,0.003088243818385605,0.46593626459933624,0.46593626459933624
2021-09-23,META,0.24342830304716187,-0.006556495226943557,0.002055254353844122,0.1201582538262667,0.1201582538262667
2021-09-23,MSFT,0.7069857992395233,0.011163091589202704,0.017908557817752184,0.3604235386600729,0.3604235386600729
2021-09-23,AMZN,0.27388326667828294,-0.0010160821248957753,0.013111318720188314,0.1392590724457104,0.1392590724457104
2021-09-23,AAPL,0.5674391337156918,0.0010348081358637045,0.0013036830459816238,0.28429074590780135,0.28429074590780135
2021-09-24,NVDA,0.931715927045862,-0.007809824172578234,0.0007363874843962165,0.4636622937680368,0.4636622937680368
2021-09-24,META,0.19688299463405956,-0.006556495226943557,-0.0025374241671583275,0.09596706391551506,0.09596706391551506
2021-09-24,MSFT,0.9420152795775678,0.01193672287872847,0.022410763167944797,0.47907080928599144,0.47907080928599144
2021-09-24,AMZN,0.3608672437932986,-0.0010160821248957753,0.012984795104500133,0.1827257562800806,0.1827257562800806
2021-09-24,GOOGL,0.7127715801626072,-0.013830990835880397,-0.01131829063199405,0.34997283470414065,0.34997283470414065
2021-09-24,AAPL,0.7603737486847685,0.0010348081358637045,0.00341483417904837,0.381180283618953,0.381180283618953
2021-09-27,NVDA,0.5117025851051912,-0.002552252563846084,0.0030142276725158307,0.25568846231794495,0.25568846231794495
2021-09-27,META,0.2359104831877454,-0.005162779790618981,-0.0036095508909506037,0.11568449747849689,0.11568449747849689
2021-09-27,GOOGL,0.19474440027843884,-0.01836630417312244,-0.016714618329797905,0.0885193852213231,0.0885193852213231
2021-09-27,MSFT,0.6442477283627038,0.009375062681855608,0.024074892530358376,0.32975136149198025,0.32975136149198025
2021-09-27,AAPL,0.8678755438978017,0.0003744155151814305,0.0024763161151924694,0.4345453598264938,0.4345453598264938
2021-09-27,AMZN,0.22244832731949507,-0.0010160821248957753,0.010157452227338682,0.11295082946774655,0.11295082946774655
2021-09-28,GOOGL,0.15800940716752826,-0.019122384561829305,-0.012772609620241973,0.07071346629116694,0.07071346629116694
2021-09-28,AMZN,0.09363949006384849,-0.0010160821248957753,0.013411946693524928,0.0491973097331605,0.0491973097331605
2021-09-28,META,0.27881418672211356,-0.005162779790618981,-0.0010933533017352401,0.13763958876352403,0.13763958876352403
2021-09-28,NVDA,0.3052886790888164,-0.0036310174723109294,0.005981657717106658,0.15275136584613624,0.15275136584613624
2021-09-28,MSFT,0.4475975877386704,0.009375062681855608,0.021297650052388588,0.2308708426843696,0.2308708426843696
2021-09-28,AAPL,0.5183744719658855,0.0003744155151814305,0.0005241295697247629,0.2594043865514421,0.2594043865514421
2021-09-29,META,0.5553900740758145,-0.0036016628341461548,-0.006255190582493674,0.27536350007116467,0.27536350007116467
2021-09-29,NVDA,0.3440261454912761,-0.007926528904922315,0.002520517972714435,0.17013921766870424,0.17013921766870424
2021-09-29,MSFT,0.41212096100308754,0.009375062681855608,0.023262158066137663,0.213525430919328,0.213525430919328
2021-09-29,GOOGL,0.22803890607520277,-0.024915422410516353,-0.007878042234183797,0.10496921786760972,0.10496921786760972
2021-09-29,AMZN,0.14245414218993505,-0.0010160821248957753,0.01403993787894931,0.07373023403328866,0.07373023403328866
2021-09-29,AAPL,0.7840072507516963,0.0003744155151814305,-0.003475304989988144,0.3914208890324049,0.3914208890324049
2021-09-30,MSFT,0.30592741664745043,0.007808020023483901,0.024797914510652566,0.1602656972329009,0.1602656972329009
2021-09-30,GOOGL,0.5347571720685173,-0.017355564472185177,1.4156845417419642e-05,0.26217474806168656,0.26217474806168656
2021-09-30,AMZN,0.422964972256855,-0.002058368946033978,0.008788807602332676,0.21262273696508383,0.21262273696508383
2021-09-30,META,0.8920585841400653,-0.006703563066722864,-0.004310908371839592,0.4431560414756479,0.4431560414756479
2021-09-30,AAPL,0.556633771030157,-0.0012713283244102397,-0.004415062455283211,0.2770524745266988,0.2770524745266988
2021-09-30,NVDA,0.1831305192917383,-0.0037081223874450516,0.004213669691446816,0.091295556867925,0.091295556867925
2021-10-01,GOOGL,0.15988067742883275,-0.025895756939994807,-0.0017254904333466837,0.0718265135457486,0.0718265135457486
2021-10-01,META,0.9260351773348828,-0.006670503940681935,-0.0022515423304644844,0.46056612901914395,0.46056612901914395
2021-10-01,AMZN,0.516981641563749,-0.0009990288491129877,0.009892460836498298,0.2601696042944403,0.2601696042944403
2021-10-01,MSFT,0.2201192844797091,0.005340271086500957,0.022713949057746374,0.11620451337735412,0.11620451337735412
2021-10-01,NVDA,0.094432727515727,-0.0034258887650288916,0.001852863792851444,0.04655916988692512,0.04655916988692512
2021-10-01,AAPL,0.7072285989192129,2.5565378648673143e-05,0.0011178497702349728,0.353845539027248,0.353845539027248
2021-10-04,AMZN,0.30524964780149505,-0.002058368946033978,0.011812870826284233,0.15436988738219418,0.15436988738219418
2021-10-04,META,0.8835924478449191,-0.007680952857484137,0.00026123619286662,0.43954418530378764,0.43954418530378764
2021-10-04,NVDA,0.038523137921649554,-0.008008666484205566,0.00038866280524712474,0.016936701576612534,0.016936701576612534
2021-10-04,AAPL,0.6734365839269774,-0.0012713283244102397,-0.0027558267784340193,0.33578572811047885,0.33578572811047885
2021-10-04,GOOGL,0.407458168314049,-0.017055670614522504,0.001438794738066601,0.19890014192028108,0.19890014192028108
2021-10-04,MSFT,0.163979449901526,0.005340271086500957,0.02345363622505267,0.08828253352172381,0.08828253352172381
2021-10-05,AAPL,0.1823474928568926,0.002788988357962245,0.0002549409456981209,0.0920614311249746,0.0920614311249746
2021-10-05,META,0.9492696084439738,-0.0065348569040811575,-0.0013795120544297101,0.47239844473987663,0.47239844473987663
2021-10-05,GOOGL,0.4708062367579124,-0.017055670614522504,0.0038584209376594514,0.23105810138213134,0.23105810138213134
2021-10-05,MSFT,0.20342881043675015,0.008246365118096686,0.025158067809013487,0.10921992831560677,0.10921992831560677
2021-10-05,NVDA,0.05153605848886907,-0.010393153389823231,0.001270092658363738,0.022904101759160318,0.022904101759160318
2021-10-05,AMZN,0.03283467403649544,-0.010640858781472003,0.011652781007503906,0.015555635585306902,0.015555635585306902
2021-10-06,MSFT,0.30116942466548097,0.0013500812021250857,0.02156579078175651,0.1553028948497293,0.1553028948497293
2021-10-06,AMZN,0.6167154604644147,-0.013511956588507798,0.0020459296540030064,0.3047133291864556,0.3047133291864556
2021-10-06,NVDA,0.6049558412684347,0.003441753951570192,0.010175851249391611,0.30554561706956673,0.30554561706956673
2021-10-06,AAPL,0.02435526484538902,-0.015481311685338034,0.0014889158331960368,0.007831022083732308,0.007831022083732308
2021-10-06,META,0.4717334581646247,-0.0022362058717771928,0.0036643558987921668,0.2359287385005376,0.2359287385005376
2021-10-06,GOOGL,0.04976440956733847,-0.027483955014451566,0.014864644033756494,0.019609947086085065,0.019609947086085065
2021-10-07,AMZN,0.7143133164815325,-0.011838860561791438,-0.0006368192508375437,0.35347763622206135,0.35347763622206135
2021-10-07,GOOGL,0.08788524442399004,-0.030077598623408763,0.020937837361058965,0.039106910097184186,0.039106910097184186
2021-10-07,MSFT,0.22971596912395012,0.0013500812021250857,0.01969288347008284,0.11920158561662915,0.11920158561662915
2021-10-07,AAPL,0.1331312601260179,-0.006419273281615019,0.006889973416838835,0.06601784276189221,0.06601784276189221
2021-10-07,META,0.1617812268215957,-0.011051948402613927,0.002665065499641215,0.07810804198994192,0.07810804198994192
2021-10-07,NVDA,0.44476559528481774,0.0029515774672531324,0.00839905214353327,0.22494808131129146,0.22494808131129146
2021-10-08,MSFT,0.5995094054162905,0.0013500812021250857,0.01475996978748972,0.30311172102628076,0.30311172102628076
2021-10-08,META,0.10463363134812685,-0.009026658501667683,0.0034635242490466643,0.05030152297337245,0.05030152297337245
2021-10-08,AMZN,0.16572898874447187,-0.016328367201318597,0.0025461643221949826,0.07847521707627934,0.07847521707627934
2021-10-08,AAPL,0.5732328081176012,0.0036350000463149304,0.0149905206607585,0.2907050082048468,0.2907050082048468
2021-10-08,GOOGL,0.08713573161256628,-0.02904652251742944,0.018138047481041805,0.03848151854726267,0.03848151854726267
2021-10-08,NVDA,0.6798569596809582,0.004065464930275907,0.010941886072625782,0.343336496534087,0.343336496534087
2021-10-11,NVDA,0.5429022828770892,0.005883419497842031,0.005339150320215133,0.27428399735194026,0.27428399735194026
2021-10-11,META,0.1524784653705119,-0.013299170784110855,-0.0026159247702110533,0.07172629649598047,0.07172629649598047
2021-10-11,AMZN,0.20943193061150528,-0.013236874077344165,0.0047596907197160546,0.10169684122649261,0.10169684122649261
2021-10-11,MSFT,0.48465142831784896,0.0013500812021250857,0.013023089897399007,0.2453353564990418,0.2453353564990418
2021-10-11,GOOGL,0.4260652002739748,-0.026163302422621843,0.023779215210175304,0.20993945245223591,0.20993945245223591
2021-10-11,AAPL,0.7709832579898043,0.007917707246823624,0.010457916226261386,0.3899585244142015,0.3899585244142015
2021-10-12,META,0.32068668360353714,-0.015522408645818133,-0.0011885073178091766,0.1554489177444613,0.1554489177444613
2021-10-12,NVDA,0.5618323921378408,0.004808376672569735,-0.000702532867163097,0.28221820249725865,0.28221820249725865
2021-10-12,AAPL,0.6812938026156579,0.011171936515995505,0.0073630481007032,0.3454710918827682,0.3454710918827682
2021-10-12,AMZN,0.12740355279989332,-0.013997060923571178,0.009142925925698667,0.06133124330801504,0.06133124330801504
2021-10-12,GOOGL,0.5509318572624103,-0.02563787149550354,0.023022780418520437,0.2723791232662582,0.2723791232662582
2021-10-12,MSFT,0.47340392046412527,0.0013500812021250857,0.012674652225843252,0.2396419150378688,0.2396419150378688
2021-10-13,AMZN,0.20570937671586942,-0.008430545312467655,0.007746179982294852,0.10187476076065338,0.10187476076065338
2021-10-13,AAPL,0.5752294725933759,0.014034780489011425,0.012610970851894727,0.2943473646137703,0.2943473646137703
2021-10-13,META,0.5197302250398251,-0.02647200015150905,0.006659745600802038,0.25325546159462026,0.25325546159462026
2021-10-13,MSFT,0.7602061526671131,0.0013500812021250857,0.010849222377228612,0.3826779451696398,0.3826779451696398
2021-10-13,NVDA,0.6185158130817482,0.005883419497842031,0.0019428260182247636,0.31141149759387166,0.31141149759387166
2021-10-13,GOOGL,0.5852785251106561,-0.02563787149550354,0.029100781016223157,0.2907680573099216,0.2907680573099216
2021-10-14,AMZN,0.34967044906908795,-0.002114873399447887,0.011097872310551878,0.17642033697682,0.17642033697682
2021-10-14,META,0.1126168923701374,-0.02572609955335554,0.002573681552379338,0.049105352629537906,0.049105352629537906
2021-10-14,MSFT,0.7055312166502268,0.0013500812021250857,0.010951845760855623,0.3553610018379221,0.3553610018379221
2021-10-14,NVDA,0.5464493971024355,0.004808376672569735,-0.002961330002339819,0.27407494555252065,0.27407494555252065
2021-10-14,GOOGL,0.5434742698778805,-0.02563787149550354,0.023707750552334265,0.268787323600756,0.268787323600756
2021-10-14,AAPL,0.17527296878188295,0.00975628895916983,0.012267081365869306,0.09301678735186628,0.09301678735186628
2021-10-15,AMZN,0.6268700846754293,-0.00782908707113646,0.005175876140046651,0.312121491444383,0.312121491444383
2021-10-15,GOOGL,0.6259648880803946,-0.026163302422621843,0.015351804520411357,0.308203814217493,0.308203814217493
2021-10-15,META,0.14854395277000726,-0.021587064208634897,0.00846898519929496,0.06948965416227215,0.06948965416227215
2021-10-15,AAPL,0.48230167792145323,0.01182492198021564,0.013103270899571438,0.24731896973470557,0.24731896973470557
2021-10-15,MSFT,0.10864578261239942,0.004182795405343555,0.012489757492043525,0.05807568142621149,0.05807568142621149
2021-10-15,NVDA,0.7308432036628231,0.006464130799057259,-0.004813824436876196,0.3663980761837535,0.3663980761837535
2021-10-18,GOOGL,0.2547564117106202,-0.02810978384142032,0.017940942764541227,0.12253345925579223,0.12253345925579223
2021-10-18,AAPL,0.49717698279091327,0.010442823511280667,0.012877482218385042,0.2542968348925178,0.2542968348925178
2021-10-18,AMZN,0.48702495656767136,-0.00575059918189689,0.0019188600428618058,0.24217107053783898,0.24217107053783898
2021-10-18,META,0.17231290973857386,-0.0248986557326574,0.00756608547093433,0.08020007524367657,0.08020007524367657
2021-10-18,NVDA,0.6009415613594,0.003091512810856647,-0.004565054908339918,0.30048522354128904,0.30048522354128904
2021-10-18,MSFT,0.2634050061804658,0.006135274181200755,0.013843584836157163,0.13631180231182458,0.13631180231182458
2021-10-19,GOOGL,0.10276376528952255,-0.02714226527577176,0.014484705452727457,0.046136144152575234,0.046136144152575234
2021-10-19,AAPL,0.637457384617998,0.010442823511280667,0.015597670813301132,0.3249810735250434,0.3249810735250434
2021-10-19,AMZN,0.2645872727397864,-0.008961463140492273,-0.0010156133239700247,0.1294020747629515,0.1294020747629515
2021-10-19,META,0.3878804095957661,-0.021546661650033067,0.01001918351553514,0.18948004300598015,0.18948004300598015
2021-10-19,NVDA,0.8607570879692001,0.0065677556874413675,-0.003716763519474489,0.4316055179869376,0.4316055179869376
2021-10-19,MSFT,0.13488775755640173,0.006855062094937405,0.013193886818808728,0.07213917477044383,0.07213917477044383
2021-10-20,NVDA,0.8820977598244041,0.007204528070510552,-0.0017650199863223862,0.44285723433609075,0.44285723433609075
2021-10-20,AAPL,0.7811029057543812,0.009589074941089484,0.012878487723341766,0.3960038729041858,0.3960038729041858
2021-10-20,GOOGL,0.14559355822678896,-0.02810978384142032,0.010619246726270373,0.06648769330622245,0.06648769330622245
2021-10-20,META,0.46480227779232103,-0.019911642614773118,0.020608020036811187,0.23054925011909083,0.23054925011909083
2021-10-20,MSFT,0.08723943922279229,-0.0008232341097083463,0.008522147207662707,0.04507717882001618,0.04507717882001618
2021-10-20,AMZN,0.40633153397814376,-0.007742455696528522,0.00014795492315257744,0.20087262126474384,0.20087262126474384
2021-10-21,META,0.5279719148056871,-0.02863022673942328,0.01604569855712917,0.2586060290924424,0.2586060290924424
2021-10-21,AAPL,0.899105386636445,0.010790601744703017,0.014782390788183889,0.4557463519992702,0.4557463519992702
2021-10-21,NVDA,0.8838308203541522,0.007947439812804382,-0.004689457506760362,0.4433617506195653,0.4433617506195653
2021-10-21,AMZN,0.5356931166574315,-0.007742455696528522,0.001251978474897459,0.26577421731473666,0.26577421731473666
2021-10-21,GOOGL,0.17068261979372082,-0.02810978384142032,0.011092954984964789,0.07912696574142726,0.07912696574142726
2021-10-21,MSFT,0.1436098917442781,-0.0019907509919769293,0.0018685235059470694,0.07158142527573538,0.07158142527573538
2021-10-22,GOOGL,0.08603917455939057,-0.02714226527577176,0.0073336999790210924,0.036343647692767975,0.036343647692767975
2021-10-22,MSFT,0.15028804252292086,-0.012406443485379937,0.0015966485709830655,0.07174141793004306,0.07174141793004306
2021-10-22,AAPL,0.749842147428131,0.010790601744703017,0.01527798387006497,0.38121385101148947,0.38121385101148947
2021-10-22,AMZN,0.181433114470625,-0.009652947396099846,-0.0007761512389077626,0.08766544276870099,0.08766544276870099
2021-10-22,NVDA,0.8455633639429708,0.007204528070510552,-0.003762593439243499,0.4241905217047899,0.4241905217047899
2021-10-22,META,0.843459697542708,-0.02482371917187145,0.008645185211177246,0.416011770062028,0.416011770062028
2021-10-25,MSFT,0.09779230308435133,-0.011286153892068496,-0.0020424943399784314,0.04510180650655943,0.04510180650655943
2021-10-25,META,0.1673804571488213,-0.033814799959878385,0.006279371525112237,0.07480166289146958,0.07480166289146958
2021-10-25,AAPL,0.942507208577429,0.010790601744703017,0.012113991560663836,0.4769135831242582,0.4769135831242582
2021-10-25,NVDA,0.6006927857010558,0.00657584110734606,-0.0015147588497497252,0.3020161934127818,0.3020161934127818
2021-10-25,AMZN,0.10215223644205647,-0.009652947396099846,3.1206494793354494e-05,0.04818647530115695,0.04818647530115695
2021-10-25,GOOGL,0.015521202757671167,-0.03253665515110349,0.0034612474861505996,-0.0013081456692653436,-0.0013081456692653436
2021-10-26,GOOGL,0.0552309251986803,-0.03253665515110349,0.002724410538204894,0.01839934816165008,0.01839934816165008
2021-10-26,AAPL,0.7838814209019085,0.010790601744703017,0.01702711990919614,0.3985833149562044,0.3985833149562044
2021-10-26,META,0.4206245038573116,-0.026940216572237254,0.009279609876157828,0.20408610893221618,0.20408610893221618
2021-10-26,AMZN,0.14055367381905767,-0.013835393562529306,-0.00021566780819346106,0.06608308527913136,0.06608308527913136
2021-10-26,MSFT,0.12243049455625493,-0.011286153892068496,-0.005239281432935427,0.05678154482391983,0.05678154482391983
2021-10-26,NVDA,0.8759787494139738,0.010981484902144506,0.0013097959559340913,0.44154577936881706,0.44154577936881706
2021-10-27,NVDA,0.8311789979556158,0.01104638911309257,0.00326178319517223,0.41955577235077013,0.41955577235077013
2021-10-27,AAPL,0.7591758419795103,0.00987903777404988,0.010639227119241777,0.38467947774581845,0.38467947774581845
2021-10-27,META,0.8269500696894011,-0.02844985100897287,0.00669850468236724,0.4062797804784821,0.4062797804784821
2021-10-27,AMZN,0.13156461265386765,-0.017615728305807307,0.002325663164310831,0.0609627204680538,0.0609627204680538
2021-10-27,MSFT,0.07534385443862791,-0.010462821365312203,-0.00398523597122882,0.03373603361547453,0.03373603361547453
2021-10-27,GOOGL,0.0832982126077486,-0.031593617721498435,0.012229391407921394,0.034616899269009044,0.034616899269009044
2021-10-28,MSFT,0.13999251585629102,-0.013206963566754298,-0.002900729498657245,0.06545402295838777,0.06545402295838777
2021-10-28,NVDA,0.8270668061074021,0.011356711646039033,0.004319634156446952,0.4178043433788022,0.4178043433788022
2021-10-28,META,0.2580123754615426,-0.02844985100897287,0.014667645714394408,0.12340476157095832,0.12340476157095832
2021-10-28,AMZN,0.34681040346315567,-0.02086935913619193,-0.0009270516400093319,0.16695898366271839,0.16695898366271839
2021-10-28,AAPL,0.8247700841935954,0.006478835056863226,0.007249714343878947,0.4157786354826325,0.4157786354826325
2021-10-28,GOOGL,0.10498114114374471,-0.031593617721498435,0.013156749763213203,0.04564383520806547,0.04564383520806547
2021-10-29,NVDA,0.8335255971455936,0.011356711646039033,0.006052553186310511,0.4213803227038706,0.4213803227038706
2021-10-29,META,0.18446776966280273,-0.031264272906982304,0.0063921380819289796,0.08413303057569248,0.08413303057569248
2021-10-29,MSFT,0.08307225796216129,-0.013614525480739844,-0.004092387366192281,0.03663329386362024,0.03663329386362024
2021-10-29,AMZN,0.4731454781071876,-0.022354088690856876,-0.005838553336530536,0.22869880177903062,0.22869880177903062
2021-10-29,AAPL,0.3063470823490981,0.0022715400801563436,0.015973004407410323,0.157049604080078,0.157049604080078
2021-10-29,GOOGL,0.08795884472150396,-0.029239251379524444,0.00832088443704461,0.03687182383430357,0.03687182383430357
2021-11-01,MSFT,0.049478733664425754,-0.014324459305022094,-0.004889302092246537,0.019464168622256944,0.019464168622256944
2021-11-01,NVDA,0.9241272776471358,0.011356711646039033,0.009806135231505149,0.46743187936368064,0.46743187936368064
2021-11-01,AAPL,0.3064529692146736,0.002944379389480949,0.014554714684853816,0.15702074136115182,0.15702074136115182
2021-11-01,AMZN,0.3516075566307306,-0.022354088690856876,-0.0045211144037163,0.16819332882736499,0.16819332882736499
2021-11-01,META,0.1151967290202724,-0.031264272906982304,0.006500491910792088,0.04951918102019993,0.04951918102019993
2021-11-01,GOOGL,0.0732717563631063,-0.029239251379524444,0.008987606010900883,0.029661623969875994,0.029661623969875994
2021-11-02,MSFT,0.0626669970788157,-0.017185990832484177,-0.005047515766683504,0.0251681981363259,0.0251681981363259
2021-11-02,AMZN,0.152791545739869,-0.01690432633683788,-0.014824838478789001,0.06835950727312534,0.06835950727312534
2021-11-02,META,0.06973055699885965,-0.031264272906982304,0.004946996909858198,0.026475396009306772,0.026475396009306772
2021-11-02,NVDA,0.5215943245296685,0.011356711646039033,0.0125183202699581,0.26670783981263757,0.26670783981263757
2021-11-02,GOOGL,0.069618402947067,-0.028315963906780206,0.010643464760008024,0.028443105253501043,0.028443105253501043
2021-11-02,AAPL,0.5604243039389063,0.0060341965463213115,0.01270895457771561,0.2845642018488927,0.2845642018488927
2021-11-03,AAPL,0.6482335541464179,0.004003948528863259,0.016851926450862333,0.3286883469220404,0.3286883469220404
