date,sector,sector_weight,sector_share
2023-10-11,Health Care,0.24317387456331752,0.12158693728165873
2023-10-11,Industrials,0.28755844017451704,0.1437792200872585
2023-10-11,Information Technology,0.3462637823244401,0.17313189116222003
2023-10-11,Materials,0.1436399562348414,0.07181997811742069
2023-10-11,Real Estate,0.18344128750236174,0.09172064375118086
2023-10-11,Utilities,0.040422143037217556,0.020211071518608775
2023-10-12,Communication Services,0.10150106482887614,0.050750532414438054
2023-10-12,Consumer Discretionary,0.20601882633215987,0.10300941316607991
2023-10-12,Consumer Staples,0.1025316101727641,0.05126580508638204
2023-10-12,Energy,0.041226087572094366,0.02061304378604718
2023-10-12,Financials,0.3042229272574104,0.15211146362870517
2023-10-12,Health Care,0.24317387456331752,0.12158693728165873
2023-10-12,Industrials,0.28755844017451704,0.1437792200872585
2023-10-12,Information Technology,0.3462637823244401,0.17313189116222003
2023-10-12,Materials,0.1436399562348414,0.07181997811742069
2023-10-12,Real Estate,0.18344128750236174,0.09172064375118086
2023-10-12,Utilities,0.040422143037217556,0.020211071518608775
2023-10-13,Communication Services,0.10150106482887614,0.050750532414438054
2023-10-13,Consumer Discretionary,0.20601882633215987,0.10300941316607991
2023-10-13,Consumer Staples,0.1025316101727641,0.05126580508638204
2023-10-13,Energy,0.041226087572094366,0.02061304378604718
2023-10-13,Financials,0.3042229272574104,0.15211146362870517
2023-10-13,Health Care,0.24317387456331752,0.12158693728165873
2023-10-13,Industrials,0.28755844017451704,0.1437792200872585
2023-10-13,Information Technology,0.3462637823244401,0.17313189116222003
2023-10-13,Materials,0.1436399562348414,0.07181997811742069
2023-10-13,Real Estate,0.18344128750236174,0.09172064375118086
2023-10-13,Utilities,0.040422143037217556,0.020211071518608775
2023-10-16,Communication Services,0.05001208001614322,0.025006040008071613
2023-10-16,Consumer Discretionary,0.211104507410149,0.10555225370507451
2023-10-16,Consumer Staples,0.26976553142448234,0.1348827657122412
2023-10-16,Energy,0.10978110356621096,0.054890551783105486
2023-10-16,Financials,0.30664430445896834,0.1533221522294842
2023-10-16,Health Care,0.09037110667295592,0.04518555333647797
2023-10-16,Industrials,0.3304945807215999,0.16524729036079996
2023-10-16,Information Technology,0.4,0.20000000000000004
2023-10-16,Materials,0.10944507859410817,0.05472253929705409
2023-10-16,Real Estate,0.050387740227438055,0.02519387011371903
2023-10-16,Utilities,0.07199396690794395,0.03599698345397198
2023-10-17,Communication Services,0.05001208001614322,0.025006040008071613
2023-10-17,Consumer Discretionary,0.211104507410149,0.10555225370507451
2023-10-17,Consumer Staples,0.26976553142448234,0.1348827657122412
2023-10-17,Energy,0.10978110356621096,0.054890551783105486
2023-10-17,Financials,0.30664430445896834,0.1533221522294842
2023-10-17,Health Care,0.09037110667295592,0.04518555333647797
2023-10-17,Industrials,0.3304945807215999,0.16524729036079996
2023-10-17,Information Technology,0.4,0.20000000000000004
2023-10-17,Materials,0.10944507859410817,0.05472253929705409
2023-10-17,Real Estate,0.050387740227438055,0.02519387011371903
2023-10-17,Utilities,0.07199396690794395,0.03599698345397198
2023-10-18,Communication Services,0.05001208001614322,0.025006040008071613
